year,month,day,tempavg,DPavg,humidity,SLPavg,visibilityavg,windavg,Rainfall
2021,3,25,31.41,8.21,89.23,1006.08,14.18,2.31,131.34
2021,3,26,17.97,9.9,97.6,1035.9,7.26,1.38,173.54
2021,3,27,29.15,23.78,49.82,1007.13,6.83,1.83,0.0
2021,3,28,29.36,2.85,93.49,984.42,12.28,4.37,23.67
2021,3,29,14.06,19.13,51.92,985.02,14.69,8.61,0.0
2021,3,30,4.12,12.35,35.49,1043.43,13.92,9.9,0.0
2021,3,31,28.57,19.33,87.74,1031.11,18.93,1.48,146.88
2021,4,1,6.21,20.72,74.83,998.64,15.05,5.18,91.33
2021,4,2,27.78,12.48,54.68,981.08,10.82,5.03,0.0
2021,4,3,32.62,13.07,41.81,1039.55,5.57,0.97,0.0
2021,4,4,9.45,14.36,90.67,988.08,7.74,13.71,124.59
2021,4,5,24.9,2.87,32.6,1027.76,19.19,3.84,0.0
2021,4,6,17.68,21.74,58.72,1014.91,15.79,1.96,0.0
2021,4,7,14.36,4.97,79.51,991.07,3.82,8.48,153.34
2021,4,8,31.93,11.29,98.48,982.2,5.16,11.2,138.53
2021,4,9,11.19,16.99,87.16,1043.35,19.08,7.42,117.72
2021,4,10,9.44,29.31,61.46,1006.74,17.15,12.33,116.79
2021,4,11,26.54,16.94,36.97,992.47,4.65,6.05,0.0
2021,4,12,19.58,6.14,87.03,1041.3,4.59,9.83,51.32
2021,4,13,34.55,7.41,80.95,982.16,4.25,10.44,44.78
2021,4,14,32.12,9.51,53.41,1047.35,3.15,1.34,0.0
2021,4,15,33.9,28.52,30.76,990.52,17.32,2.53,0.0
2021,4,16,29.08,11.01,53.81,994.99,8.36,1.61,0.0
2021,4,17,23.67,15.91,55.91,1041.25,5.13,11.08,0.0
2021,4,18,7.57,3.41,59.83,1026.81,13.83,2.45,0.0
2021,4,19,1.43,19.5,75.28,997.95,16.56,0.18,76.86
2021,4,20,9.37,6.58,46.8,1016.64,10.04,14.7,0.0
2021,4,21,25.65,24.65,83.44,1038.17,1.24,7.82,109.63
2021,4,22,11.94,22.2,66.26,1004.43,17.33,13.62,133.96
2021,4,23,12.14,5.52,57.18,1044.67,17.07,10.39,0.0
2021,4,24,27.43,29.29,42.13,1004.14,4.38,8.35,0.0
2021,4,25,34.6,13.62,99.57,1019.1,4.96,0.67,67.9
2021,4,26,30.61,0.64,48.41,1024.97,14.01,2.21,0.0
2021,4,27,22.39,23.5,74.02,1048.47,14.63,4.83,184.88
2021,4,28,20.63,29.74,82.96,1005.26,19.08,14.98,33.9
2021,4,29,30.97,9.39,91.06,1044.97,12.14,13.63,4.62
2021,4,30,10.75,26.28,88.56,1036.39,16.34,5.73,155.77
2021,5,1,8.76,1.74,39.68,1041.16,4.12,0.74,0.0
2021,5,2,16.7,14.08,30.32,1035.81,15.89,8.9,0.0
2021,5,3,25.06,12.96,36.38,1040.68,6.18,12.81,0.0
2021,5,4,8.62,25.9,66.6,1019.62,17.89,10.97,80.3
2021,5,5,22.8,1.5,61.29,991.35,11.66,10.25,146.64
2021,5,6,19.06,13.65,54.54,1003.64,10.6,8.63,0.0
2021,5,7,5.35,20.33,36.9,1019.26,18.64,1.41,0.0
2021,5,8,5.24,25.16,50.72,1022.11,3.56,1.33,0.0
2021,5,9,14.21,26.94,45.52,1004.14,6.37,0.2,0.0
2021,5,10,14.06,26.37,30.32,1043.37,6.6,10.67,0.0
2021,5,11,22.03,10.72,71.31,1004.77,12.3,10.36,183.74
2021,5,12,13.1,5.81,74.11,1005.62,15.15,2.69,178.96
2021,5,13,3.96,11.92,56.88,1037.78,12.37,6.57,0.0
2021,5,14,9.17,23.41,88.21,1047.22,11.63,13.25,86.49
2021,5,15,27.69,29.82,70.36,1009.9,10.41,14.31,133.44
2021,5,16,26.58,3.1,54.1,1029.8,11.13,3.73,0.0
2021,5,17,13.37,29.48,93.43,1035.45,16.38,3.51,153.34
2021,5,18,26.9,1.62,41.86,1025.17,17.57,7.6,0.0
2021,5,19,0.98,8.17,50.27,1011.0,19.65,9.78,0.0
2021,5,20,30.09,5.2,73.71,1039.08,1.61,11.52,46.79
2021,5,21,13.57,0.05,54.91,1040.64,17.6,12.09,0.0
2021,5,22,9.36,25.81,82.42,980.64,16.9,0.54,89.79
2021,5,23,24.25,1.07,96.82,1048.81,7.99,12.73,162.97
2021,5,24,13.17,25.64,33.76,1002.77,1.7,2.99,0.0
2021,5,25,24.19,25.88,43.73,990.89,6.98,13.2,0.0
2021,5,26,13.86,3.3,70.33,1045.2,2.64,14.56,108.15
2021,5,27,16.23,20.3,47.31,1031.22,5.11,10.88,0.0
2021,5,28,19.95,24.07,31.56,1018.92,8.99,9.82,0.0
2021,5,29,2.55,14.96,40.24,992.11,14.29,9.06,0.0
2021,5,30,30.76,8.05,91.05,1022.78,16.99,14.5,175.98
2021,5,31,11.42,25.39,83.38,1039.36,3.9,1.91,169.24
2021,6,1,15.81,26.7,37.02,1009.76,11.32,8.16,0.0
2021,6,2,30.41,16.29,93.18,1041.46,17.16,7.68,60.32
2021,6,3,5.47,10.7,48.65,996.84,16.2,5.81,0.0
2021,6,4,1.92,6.0,80.11,984.88,4.44,6.05,78.52
2021,6,5,19.28,27.94,75.14,1046.72,5.11,2.22,5.47
2021,6,6,26.92,14.06,71.81,1013.25,17.99,1.84,31.08
2021,6,7,7.71,14.89,80.19,984.67,17.75,12.84,136.63
2021,6,8,18.35,21.05,77.42,1032.31,3.68,9.84,88.87
2021,6,9,12.68,4.85,69.25,1006.15,1.18,14.75,121.08
2021,6,10,27.51,22.95,42.31,998.01,14.52,2.58,0.0
2021,6,11,25.72,4.38,89.08,987.03,1.58,13.54,95.61
2021,6,12,4.42,21.13,35.74,981.34,5.43,10.01,0.0
2021,6,13,9.23,26.57,41.46,993.15,2.88,12.27,0.0
2021,6,14,18.69,12.37,97.69,995.34,19.34,0.51,57.88
2021,6,15,0.91,21.33,75.25,999.13,4.57,13.98,43.25
2021,6,16,1.72,12.3,76.5,1031.28,1.84,2.17,79.04
2021,6,17,21.33,15.6,57.85,1042.6,7.12,9.53,0.0
2021,6,18,17.79,22.31,33.44,984.46,10.84,2.67,0.0
2021,6,19,31.74,17.35,81.45,1007.3,13.93,5.11,128.2
2021,6,20,27.15,22.79,41.71,1047.49,18.42,4.29,0.0
2021,6,21,18.93,0.32,99.08,1048.13,8.91,8.72,144.67
2021,6,22,16.79,19.02,60.4,1001.35,1.4,14.12,9.93
2021,6,23,30.79,6.48,50.55,1005.77,3.77,13.69,0.0
2021,6,24,23.91,11.19,58.14,1012.15,16.68,6.58,0.0
2021,6,25,11.73,21.36,88.91,1016.48,17.83,7.48,128.99
2021,6,26,8.26,29.12,30.11,1048.33,5.66,8.14,0.0
2021,6,27,16.01,17.66,61.71,1021.67,3.54,0.46,112.9
2021,6,28,27.69,1.91,78.1,1002.75,9.74,1.38,54.35
2021,6,29,17.87,29.17,84.63,1005.79,18.29,12.02,108.5
2021,6,30,21.94,11.56,32.2,1031.44,14.14,7.93,0.0
2021,7,1,24.88,15.33,49.84,986.87,6.38,2.63,0.0
2021,7,2,19.4,19.25,96.35,1010.17,13.01,14.21,155.77
2021,7,3,19.35,27.8,32.09,1009.52,14.26,0.29,0.0
2021,7,4,11.44,5.9,30.65,1039.76,1.97,1.79,0.0
2021,7,5,16.31,28.26,60.61,1037.06,18.08,3.79,125.98
2021,7,6,29.42,12.8,43.7,1047.61,2.98,9.74,0.0
2021,7,7,22.31,5.22,99.45,1021.1,19.82,6.12,170.95
2021,7,8,6.71,23.66,57.17,1027.7,2.23,3.15,0.0
2021,7,9,11.41,10.28,52.48,1013.46,2.12,11.16,0.0
2021,7,10,25.55,5.12,48.49,1003.22,8.3,11.08,0.0
2021,7,11,28.24,21.32,81.35,1017.19,13.01,1.65,158.85
2021,7,12,32.16,7.7,80.33,1015.5,15.68,5.03,30.15
2021,7,13,3.09,17.43,84.29,1011.46,16.73,11.96,105.82
2021,7,14,23.47,25.5,30.51,1035.34,2.1,6.39,0.0
2021,7,15,8.08,12.41,33.99,1022.62,12.68,13.68,0.0
2021,7,16,7.14,23.21,82.24,996.76,11.25,11.51,70.85
2021,7,17,18.85,11.77,71.86,994.15,17.64,2.13,111.24
2021,7,18,16.47,29.94,72.8,1036.26,13.61,12.49,92.83
2021,7,19,33.59,15.47,97.26,984.72,9.79,4.18,171.77
2021,7,20,13.89,4.85,81.31,1026.73,16.76,3.58,131.93
2021,7,21,14.51,2.31,94.85,1019.55,2.04,2.64,182.2
2021,7,22,0.67,17.36,85.76,1034.01,8.41,7.77,26.36
2021,7,23,33.11,17.96,31.3,1037.16,6.16,0.24,0.0
2021,7,24,21.22,25.79,45.9,1018.45,4.63,8.28,0.0
2021,7,25,32.54,24.08,59.87,1010.33,13.94,4.89,0.0
2021,7,26,16.32,0.85,90.31,1029.73,5.69,0.05,55.87
2021,7,27,22.04,27.44,78.24,999.2,12.77,3.38,49.37
2021,7,28,24.72,25.76,59.65,1039.53,10.02,6.29,0.0
2021,7,29,14.46,18.47,83.56,997.49,3.5,2.05,63.24
2021,7,30,34.33,7.1,57.43,1003.4,15.84,1.42,0.0
2021,7,31,25.43,18.2,54.05,1031.16,7.13,2.22,0.0
2021,8,1,1.56,19.35,69.87,989.07,8.85,12.47,130.03
2021,8,2,0.23,18.2,60.36,1003.71,1.4,10.09,37.69
2021,8,3,10.17,11.48,88.45,987.84,1.37,14.98,140.86
2021,8,4,29.57,4.12,37.14,999.89,2.5,12.27,0.0
2021,8,5,19.51,0.28,63.76,981.75,16.72,1.88,146.36
2021,8,6,9.13,4.69,57.86,1024.73,9.74,9.94,0.0
2021,8,7,34.13,8.01,81.74,1034.7,11.57,8.23,40.64
2021,8,8,10.03,26.34,60.78,1047.24,1.14,14.41,68.78
2021,8,9,34.24,28.12,37.76,1017.76,15.47,6.28,0.0
2021,8,10,22.92,23.95,87.11,1013.89,1.51,14.4,126.32
2021,8,11,20.02,10.16,78.85,1019.57,7.43,11.66,115.85
2021,8,12,12.99,11.3,36.06,1017.26,19.97,9.87,0.0
2021,8,13,25.74,24.52,98.09,1043.29,19.72,6.74,97.73
2021,8,14,8.84,4.22,41.07,1048.61,14.1,8.67,0.0
2021,8,15,14.41,17.28,91.65,1002.95,6.92,12.79,3.14
2021,8,16,5.32,10.23,92.29,1031.89,3.01,8.28,35.51
2021,8,17,28.31,29.43,91.38,1030.64,4.49,12.62,170.19
2021,8,18,6.55,9.15,76.26,1024.87,13.81,14.97,149.46
2021,8,19,5.18,11.47,54.64,1032.09,4.38,6.31,0.0
2021,8,20,25.73,20.76,40.24,1003.59,18.42,7.32,0.0
2021,8,21,5.97,15.75,34.61,1019.39,6.74,3.06,0.0
2021,8,22,4.0,15.9,30.06,1038.0,5.9,9.73,0.0
2021,8,23,26.44,5.04,82.76,1044.65,19.43,0.41,34.04
2021,8,24,7.69,23.72,33.51,1003.65,1.76,1.67,0.0
2021,8,25,31.08,9.01,93.65,986.57,7.71,0.48,4.96
2021,8,26,23.24,26.8,35.52,1045.71,18.12,3.32,0.0
2021,8,27,19.39,0.79,56.4,995.08,2.56,10.21,0.0
2021,8,28,16.77,9.37,38.34,1024.33,9.63,12.86,0.0
2021,8,29,6.66,25.38,71.9,998.78,7.56,2.07,42.89
2021,8,30,4.59,24.91,90.7,1036.77,11.31,2.8,142.0
2021,8,31,6.39,27.9,37.32,992.5,3.19,13.17,0.0
2021,9,1,17.78,20.3,76.22,1037.85,8.87,3.36,195.28
2021,9,2,6.31,17.07,68.46,1040.26,7.11,8.47,144.7
2021,9,3,21.57,2.53,82.16,1006.07,16.53,11.83,30.2
2021,9,4,16.81,19.81,44.14,1038.32,16.35,4.3,0.0
2021,9,5,14.93,24.67,58.56,997.91,19.33,13.25,0.0
2021,9,6,6.01,29.86,66.56,999.95,12.95,0.77,150.84
2021,9,7,1.32,20.79,67.21,1024.26,10.76,12.19,22.89
2021,9,8,23.46,10.29,74.09,1022.03,8.32,13.9,125.12
2021,9,9,29.56,6.63,60.29,1034.07,19.54,3.03,152.62
2021,9,10,12.66,1.3,43.05,1008.79,4.92,5.91,0.0
2021,9,11,14.62,23.63,52.7,1036.58,4.22,12.49,0.0
2021,9,12,30.21,21.79,61.39,1001.78,4.38,5.21,94.71
2021,9,13,31.26,9.53,41.78,1035.39,9.43,10.21,0.0
2021,9,14,6.54,2.96,68.04,1004.19,16.73,14.3,113.25
2021,9,15,18.68,16.75,79.05,988.03,8.62,3.79,116.79
2021,9,16,32.98,15.75,87.66,1039.9,18.77,8.16,95.74
2021,9,17,12.32,26.46,70.44,987.78,8.87,0.69,165.73
2021,9,18,9.94,1.23,50.39,1005.43,15.44,3.26,0.0
2021,9,19,25.71,25.88,58.76,1037.18,12.74,9.8,0.0
2021,9,20,12.43,3.27,46.64,995.38,1.15,4.45,0.0
2021,9,21,15.42,19.47,70.88,999.6,3.42,10.7,92.01
2021,9,22,20.61,8.81,87.03,1029.3,6.87,2.72,183.78
2021,9,23,10.87,27.65,68.54,987.94,3.93,2.91,1.79
2021,9,24,9.0,16.47,76.9,1027.11,11.44,6.99,4.43
2021,9,25,32.0,10.16,36.79,1047.48,6.38,12.7,0.0
2021,9,26,14.12,7.62,57.53,999.72,16.95,7.61,0.0
2021,9,27,25.83,18.52,51.44,1019.87,8.29,13.5,0.0
2021,9,28,9.44,20.74,89.4,987.64,5.41,8.34,78.15
2021,9,29,30.07,13.53,58.94,1041.77,4.71,8.43,0.0
2021,9,30,1.88,21.09,90.07,1005.35,10.51,14.34,50.9
2021,10,1,34.65,8.94,84.22,1010.11,18.97,6.39,130.66
2021,10,2,14.33,24.66,63.81,1037.18,17.6,3.07,101.21
2021,10,3,0.76,29.58,41.79,1038.51,15.39,13.76,0.0
2021,10,4,33.56,27.16,76.76,1021.43,3.68,10.16,89.08
2021,10,5,34.25,11.9,32.0,998.1,1.47,4.11,0.0
2021,10,6,9.35,28.28,61.52,1029.59,11.95,5.68,42.17
2021,10,7,24.62,23.78,59.7,1034.69,15.38,4.55,0.0
2021,10,8,13.22,12.44,47.46,997.97,7.27,5.05,0.0
2021,10,9,33.1,12.0,34.02,1022.65,5.48,9.78,0.0
2021,10,10,18.08,7.27,72.19,988.24,1.48,8.61,42.54
2021,10,11,25.34,28.11,76.03,1013.15,19.08,7.39,135.12
2021,10,12,21.97,29.38,57.02,1015.51,2.03,4.0,0.0
2021,10,13,34.12,27.4,50.1,999.63,7.18,8.29,0.0
2021,10,14,22.27,6.07,32.01,1026.9,8.33,1.22,0.0
2021,10,15,10.77,13.22,42.55,1017.19,7.78,4.06,0.0
2021,10,16,4.09,8.2,45.68,1005.23,3.36,14.68,0.0
2021,10,17,11.66,27.65,37.53,1031.55,14.62,12.19,0.0
2021,10,18,23.77,16.63,36.46,995.96,3.92,7.41,0.0
2021,10,19,13.44,13.68,49.92,996.06,14.58,12.78,0.0
2021,10,20,29.15,26.51,40.11,1037.02,19.7,1.89,0.0
2021,10,21,0.18,21.06,79.85,1005.25,6.71,3.42,197.43
2021,10,22,9.68,15.28,58.39,1010.26,3.08,14.95,0.0
2021,10,23,15.19,20.14,63.64,1024.82,1.5,5.11,77.42
2021,10,24,24.25,5.97,82.05,1045.51,19.34,11.09,94.95
2021,10,25,30.98,0.8,60.3,1022.48,4.92,6.06,146.3
2021,10,26,1.53,0.47,94.69,1029.28,6.78,6.39,170.07
2021,10,27,23.18,27.04,35.85,985.17,1.92,2.39,0.0
2021,10,28,31.83,22.61,86.9,1017.99,7.53,0.89,152.36
2021,10,29,22.19,3.4,58.06,997.54,17.51,1.28,0.0
2021,10,30,34.01,21.19,31.1,1023.4,5.69,6.8,0.0
2021,10,31,33.66,0.97,45.57,1026.25,13.64,11.38,0.0
2021,11,1,31.9,26.59,61.15,1004.26,13.57,2.54,107.04
2021,11,2,6.06,8.61,50.92,1015.0,11.05,0.41,0.0
2021,11,3,28.17,29.97,48.85,1004.46,4.94,1.8,0.0
2021,11,4,0.8,4.55,50.89,997.52,13.11,4.51,0.0
2021,11,5,30.65,25.43,95.59,1020.7,6.94,10.23,45.56
2021,11,6,28.57,1.33,94.0,984.25,7.67,4.95,102.92
2021,11,7,28.68,14.2,38.93,998.44,1.16,3.34,0.0
2021,11,8,0.16,23.67,73.05,1028.33,14.81,13.65,190.35
2021,11,9,6.54,24.76,42.57,1002.37,16.28,6.14,0.0
2021,11,10,4.67,17.48,93.92,1004.28,5.81,2.94,162.42
2021,11,11,26.39,5.98,71.81,1013.81,8.51,11.69,54.54
2021,11,12,20.41,9.34,85.14,981.3,1.58,2.74,89.49
2021,11,13,2.43,5.85,67.64,1030.63,9.09,8.97,3.04
2021,11,14,3.86,18.97,37.9,1032.5,11.91,5.97,0.0
2021,11,15,23.0,16.95,93.33,1020.84,19.69,14.08,69.18
2021,11,16,20.1,15.73,34.8,1029.1,9.27,9.94,0.0
2021,11,17,0.23,23.32,84.03,1036.3,7.23,12.31,187.05
2021,11,18,18.64,17.45,39.4,1042.76,18.28,2.4,0.0
2021,11,19,34.53,22.71,47.05,985.53,11.67,3.82,0.0
2021,11,20,20.05,19.39,91.78,997.89,17.54,8.66,61.48
2021,11,21,19.67,10.93,31.37,1035.61,3.47,1.49,0.0
2021,11,22,20.07,1.05,47.24,1023.43,19.61,6.58,0.0
2021,11,23,3.2,3.25,85.56,995.83,18.25,6.97,194.82
2021,11,24,26.29,10.0,95.73,998.73,16.2,9.91,179.01
2021,11,25,25.37,21.45,43.81,1002.0,3.04,12.17,0.0
2021,11,26,8.51,17.08,37.74,1004.11,17.67,10.48,0.0
2021,11,27,29.09,26.93,78.71,983.97,11.63,12.64,168.11
2021,11,28,32.74,13.04,97.68,1012.96,2.38,1.39,187.61
2021,11,29,32.78,14.43,93.7,990.35,13.94,11.16,12.46
2021,11,30,10.6,0.49,46.43,1007.94,17.85,4.36,0.0
2021,12,1,16.02,19.27,80.79,988.06,6.89,13.14,62.56
2021,12,2,29.83,24.58,71.7,1036.78,9.18,3.2,42.38
2021,12,3,17.79,13.72,35.16,1030.99,12.48,2.64,0.0
2021,12,4,14.0,1.66,88.15,1029.84,13.39,4.19,83.97
2021,12,5,32.53,2.67,48.53,1000.32,7.77,9.87,0.0
2021,12,6,29.66,8.88,89.85,986.48,2.22,11.63,91.94
2021,12,7,27.25,14.11,79.53,1028.35,3.49,5.8,149.99
2021,12,8,30.36,20.12,41.53,1043.25,4.7,4.0,0.0
2021,12,9,13.76,10.35,59.94,1026.21,8.58,10.99,0.0
2021,12,10,23.61,9.23,90.55,1045.28,14.91,8.52,77.44
2021,12,11,30.77,0.18,55.36,1026.98,16.53,0.16,0.0
2021,12,12,12.56,14.58,84.92,1019.58,12.51,2.79,177.22
2021,12,13,9.74,24.17,65.32,1030.59,12.61,11.83,84.67
2021,12,14,12.79,25.92,86.11,1031.86,14.73,9.04,40.27
2021,12,15,24.71,4.74,65.8,1003.53,19.68,0.24,166.87
2021,12,16,4.72,17.93,82.56,988.23,4.97,11.97,144.5
2021,12,17,16.5,4.0,63.66,984.01,18.62,13.5,59.54
2021,12,18,11.29,18.07,65.95,1038.69,10.75,10.77,126.77
2021,12,19,7.62,5.23,46.22,1018.4,2.91,10.5,0.0
2021,12,20,5.1,14.18,41.74,984.89,10.93,4.45,0.0
2021,12,21,30.19,4.08,91.19,986.96,2.23,12.1,193.58
2021,12,22,31.65,12.81,61.66,993.23,3.78,11.68,182.29
2021,12,23,19.43,27.91,63.4,990.76,2.69,5.25,100.43
2021,12,24,22.29,2.49,45.0,991.27,6.35,6.25,0.0
2021,12,25,7.19,5.85,82.78,989.34,9.89,13.8,103.54
2021,12,26,23.35,16.29,98.19,1022.91,8.3,1.91,26.7
2021,12,27,8.57,28.4,79.32,983.77,6.34,11.89,39.85
2021,12,28,28.02,20.65,45.74,999.48,15.04,5.12,0.0
2021,12,29,18.04,11.32,34.47,1019.21,1.19,10.17,0.0
2021,12,30,29.59,26.01,59.6,994.69,17.31,6.7,0.0
2021,12,31,18.76,9.37,45.09,1013.62,13.38,1.31,0.0
2022,1,1,18.32,13.54,66.77,1034.47,10.59,6.03,171.28
2022,1,2,17.44,0.75,90.77,996.35,6.56,5.08,182.99
2022,1,3,15.73,5.34,78.22,1010.0,10.62,5.21,169.08
2022,1,4,21.09,5.32,91.57,996.27,8.23,2.95,107.03
2022,1,5,15.78,1.34,44.05,1031.34,17.75,1.85,0.0
2022,1,6,32.29,1.74,69.24,1026.02,9.28,10.95,155.93
2022,1,7,7.43,8.51,52.34,1011.57,5.64,14.89,0.0
2022,1,8,6.62,22.11,76.88,1041.58,4.96,8.97,115.06
2022,1,9,30.65,5.09,74.51,1047.16,16.13,6.29,9.13
2022,1,10,1.95,19.89,73.17,1008.61,11.73,7.89,61.7
2022,1,11,9.51,19.9,43.17,1036.92,8.75,3.27,0.0
2022,1,12,16.22,16.57,73.43,988.65,15.06,7.07,85.01
2022,1,13,33.92,9.36,38.0,1043.36,3.81,10.52,0.0
2022,1,14,32.92,12.39,67.49,1034.23,6.83,5.65,46.7
2022,1,15,13.0,17.13,56.05,996.65,16.89,11.55,0.0
2022,1,16,19.2,20.64,52.03,1031.66,18.3,8.35,0.0
2022,1,17,21.67,7.87,79.16,999.24,18.31,13.29,70.02
2022,1,18,14.04,23.97,78.25,985.52,6.12,6.4,24.15
2022,1,19,7.67,14.61,33.95,1039.56,6.2,8.02,0.0
2022,1,20,2.03,10.49,31.82,1030.66,16.8,2.62,0.0
2022,1,21,5.46,25.7,48.49,1024.28,7.28,5.99,0.0
2022,1,22,35.0,1.42,71.1,1049.85,16.24,6.35,92.3
2022,1,23,17.14,21.85,48.01,1049.53,7.45,12.51,0.0
2022,1,24,0.02,15.17,96.81,989.43,1.64,0.44,171.51
2022,1,25,24.12,19.8,79.63,1016.55,9.51,7.24,154.77
2022,1,26,15.36,7.01,35.15,1021.58,7.99,9.17,0.0
2022,1,27,31.4,11.93,59.32,985.79,13.43,10.27,0.0
2022,1,28,2.71,4.93,69.57,1042.71,1.54,13.31,44.27
2022,1,29,18.25,24.86,63.45,1042.0,10.98,0.03,74.46
2022,1,30,1.0,21.76,68.75,1015.33,7.62,8.12,63.9
2022,1,31,28.87,1.63,89.37,1004.31,3.59,11.75,81.61
2022,2,1,17.98,6.57,81.19,987.86,2.88,10.38,67.11
2022,2,2,24.45,2.87,31.76,988.86,17.19,6.33,0.0
2022,2,3,19.09,9.53,78.73,1043.64,19.56,7.6,97.77
2022,2,4,4.98,16.19,46.16,1015.9,13.44,14.11,0.0
2022,2,5,20.81,10.27,50.73,1040.72,14.64,6.2,0.0
2022,2,6,8.64,12.55,31.94,1002.94,9.05,11.35,0.0
2022,2,7,15.11,27.85,83.08,988.7,19.76,9.59,94.6
2022,2,8,30.23,1.87,46.45,1013.9,14.2,1.38,0.0
2022,2,9,6.77,26.54,31.04,1003.91,3.41,2.58,0.0
2022,2,10,3.02,0.48,33.2,983.67,19.17,9.61,0.0
2022,2,11,26.86,2.86,66.47,1030.68,2.48,11.17,21.91
2022,2,12,23.86,16.11,50.59,1002.88,6.49,8.31,0.0
2022,2,13,15.69,22.57,64.79,991.43,1.07,1.72,146.08
2022,2,14,30.28,28.56,44.58,1028.78,1.23,9.84,0.0
2022,2,15,21.93,27.03,99.87,1034.92,2.66,7.4,138.06
2022,2,16,10.2,23.83,90.35,1036.14,8.12,2.46,46.17
2022,2,17,27.8,20.43,72.22,1034.93,2.41,4.95,105.7
2022,2,18,3.59,10.67,56.39,1026.35,2.62,6.0,0.0
2022,2,19,26.64,3.82,41.29,1019.65,16.76,5.92,0.0
2022,2,20,6.24,7.73,77.16,988.38,7.54,6.13,103.54
2022,2,21,12.75,24.02,67.39,1020.39,13.05,1.28,160.15
2022,2,22,26.11,17.49,57.17,998.22,8.96,14.28,0.0
2022,2,23,32.94,5.2,94.86,1027.54,7.32,14.95,33.08
2022,2,24,25.4,17.93,97.02,990.83,8.06,4.73,52.59
2022,2,25,12.94,23.68,31.43,1004.54,12.45,7.63,0.0
2022,2,26,9.27,0.83,65.53,1049.34,6.62,10.6,133.91
2022,2,27,7.3,25.21,45.79,1007.11,18.92,2.58,0.0
2022,2,28,13.86,11.9,83.18,1049.05,16.2,11.04,58.89
2022,3,1,21.59,29.75,69.36,1030.79,10.81,3.81,194.61
2022,3,2,14.26,5.21,96.79,996.74,1.81,6.79,128.67
2022,3,3,24.7,5.4,42.68,1019.02,3.57,10.85,0.0
2022,3,4,8.37,24.79,47.83,999.05,15.12,8.0,0.0
2022,3,5,21.72,20.66,57.99,1006.23,4.31,13.65,0.0
2022,3,6,17.54,1.65,65.13,994.78,10.99,3.61,61.51
2022,3,7,5.85,17.68,56.28,1037.01,11.37,4.09,0.0
2022,3,8,0.05,9.62,51.01,1003.93,3.97,2.51,0.0
2022,3,9,20.43,27.27,94.87,1004.94,18.12,11.6,103.25
2022,3,10,30.1,8.54,42.9,1009.65,15.78,5.03,0.0
2022,3,11,19.55,25.69,66.21,1045.54,10.49,14.88,22.26
2022,3,12,33.52,17.44,47.66,1020.26,14.61,2.06,0.0
2022,3,13,11.88,20.79,61.76,1013.81,3.48,13.23,183.59
2022,3,14,2.73,0.46,73.25,1025.62,9.18,12.77,141.97
2022,3,15,1.06,27.93,44.7,1028.67,2.85,9.28,0.0
2022,3,16,4.33,15.35,33.42,1022.4,14.2,7.15,0.0
2022,3,17,19.07,26.36,92.74,1001.04,7.72,6.74,3.66
2022,3,18,18.35,25.94,82.98,985.43,16.16,5.04,145.48
2022,3,19,11.89,14.84,58.91,1040.25,7.99,6.88,0.0
2022,3,20,10.77,12.91,34.02,1008.2,16.91,2.1,0.0
2022,3,21,19.83,23.64,91.89,1000.04,5.7,10.38,128.49
2022,3,22,30.19,6.59,90.58,1013.51,12.33,11.81,46.95
2022,3,23,19.73,25.7,98.6,1023.31,2.41,4.65,27.18
2022,3,24,0.84,9.02,88.48,994.82,5.31,10.15,150.83
2022,3,25,0.23,1.71,41.63,1040.48,12.77,10.76,0.0
2022,3,26,21.16,7.13,93.32,1025.94,3.38,13.41,120.48
2022,3,27,20.15,26.43,46.22,994.56,14.15,0.94,0.0
2022,3,28,13.97,25.92,37.02,999.1,18.45,4.85,0.0
2022,3,29,24.25,0.03,52.46,998.79,12.54,2.63,0.0
2022,3,30,19.23,1.41,75.49,1043.42,7.63,11.2,107.18
2022,3,31,15.92,29.83,92.07,1018.94,3.42,5.91,108.66
2022,4,1,11.96,22.78,95.42,1047.05,15.3,8.83,133.02
2022,4,2,29.09,27.49,74.81,1034.8,15.29,3.61,192.56
2022,4,3,16.49,5.48,98.34,1018.94,2.79,7.77,3.08
2022,4,4,32.9,17.96,49.31,1030.31,19.36,14.45,0.0
2022,4,5,28.08,18.2,41.9,1033.31,5.16,10.04,0.0
2022,4,6,19.26,25.81,49.09,1032.76,14.16,11.82,0.0
2022,4,7,7.89,16.76,60.13,1046.7,12.48,2.07,70.3
2022,4,8,4.73,24.37,67.05,983.78,6.21,7.4,13.81
2022,4,9,22.99,0.42,58.18,982.52,13.14,13.94,0.0
2022,4,10,2.16,23.45,34.97,990.87,15.22,6.04,0.0
2022,4,11,14.13,10.38,57.95,1032.37,6.82,12.46,0.0
2022,4,12,8.24,3.08,98.19,1047.09,7.77,2.78,123.17
2022,4,13,1.35,20.65,71.99,985.64,19.5,1.1,68.01
2022,4,14,19.88,5.67,70.12,1028.7,15.04,0.97,86.27
2022,4,15,19.22,27.86,95.0,980.46,14.64,6.32,17.02
2022,4,16,14.02,10.72,65.71,1044.35,5.23,9.18,75.97
2022,4,17,33.65,6.82,95.14,1011.78,1.5,1.61,99.39
2022,4,18,2.76,13.24,40.54,1026.91,11.21,7.67,0.0
